T-Z5dXaOv5zMl6oo/nUfOJBrpAMVM=,Attacking jellyfish with gun +350~500.0 harm,????????+350~500.0??
T-BIoFU2Yj9L0yySrzp0xZby94BdA=,Attacking jellyfish with gun +245~350.0 harm,????????+245~350.0??
T-KoJvNljVzSS9EQfLHSl/eFTEzb0=,Attack the jellyfish with a slingshot +475~675.0 harm,?????????+475~675.0??
T-iVRukTofMRS4yfVwhSzagUAvZrg=,Attack the jellyfish with a slingshot+332.5~472.499999999999994 harm,?????????+332.5~472.49999999999994??
T-PZVPrB3rOHcsU3KB/m8ZSSFTMwE=,Attacking a jellyfish with a launcher loaded with obsidian projectiles +1550~1750.0 harm,??????????????????+1550~1750.0??
T-lVm5qhL7N4cXbx/SzvAR1eC8L6o=,Attacking a jellyfish with a launcher loaded with obsidian projectiles +1085~1225.0 harm,??????????????????+1085~1225.0??
T-JuTK+iNw8jI5/2TNmRihXA2GKJ8=,Caused by attacking jellyfish with a launcher loaded with coconut shells +1350~1550.0 harm,?????????????????+1350~1550.0??
T-tyBPJnTppJ0Ol5C1FbjWJxfLiNQ=,Caused by attacking jellyfish with a launcher loaded with coconut shells +945~1085.0 harm,?????????????????+945~1085.0??
T-PANWnz2hv/1JfCTR4k1RTyQAr6w=,Attacking a jellyfish with a nail gun +950~1050.0 harm,?????????+950~1050.0??
T-iSHyBxIxOLA6HDjZZ1XelcH2emU=,Attacking a jellyfish with a nail gun +665~735.0 harm,?????????+665~735.0??
T-Fo7PT0ONuXDhi9yEAzGF82oyU/E=,Attacking jellyfish with stun gun +1650~1950.0 harm,??????????+1650~1950.0??
T-is1NHz2kqD7qxSIdvaLws7pkPcQ=,Attacking jellyfish with stun gun +1155~1365.0 harm,??????????+1155~1365.0??
T-zhqKqvujSt9RKE6uyzUV9NtIfV8=,Attacking jellyfish with trident causes +1000~1200.0 harm,??????????+1000~1200.0??
T-UIi+JU2bUAXcSArYUhQl8Gm/YAI=,Attacking jellyfish with trident causes +700~840.0 harm,??????????+700~840.0??
T-QSksjs60kUnOEZ1OYeeBriZxU34=,Attacking the jellyfish with a trident (charged) causes +1000~1200.0 harm,????(??)??????+1000~1200.0??
T-KVLwujTuvPdwdSpa1wcJHAkXh30=,Attacking the jellyfish with a trident (charged) causes +700~840.0 harm,????(??)??????+700~840.0??
T-nXAdNXhw0xemBlkU2WvcKHRNYeA=,Use simple bows and simple arrows to attack jellyfish.+300~450.0 harm,????????????????+300~450.0??
T-5IvyAt+L7n0kgkFvIcR0NwEzIQE=,Use simple bows and simple arrows to attack jellyfish. +210~315.0 harm,????????????????+210~315.0??
T-cSbWPK/KB7VvH1TqtnPanaRrKKA=,Use simple bows and bone arrows to attack jellyfish. +400~500.0 harm,????????????????+400~500.0??
T-pXN9U3K2tGuWED/sKItFS+m32FA=,Use simple bows and bone arrows to attack jellyfish. +280~350.0 harm,????????????????+280~350.0??
T-CEx24R99TwWD4LrhTSJEIpyA+UI=,Use simple bows and flint arrows to attack jellyfish. +300~400.0 harm,????????????????+300~400.0??
T-N+U96tCgg6Qe5CgZ0WV/sTVb+Ug=,Use simple bows and flint arrows to attack jellyfish. +210~280.0 harm,????????????????+210~280.0??
T-18gZYxbQV1KWM5GfOxkHc1EpHWU=,Attacking jellyfish with compound bows and simple arrows +400~600.0 harm,???????????????+400~600.0??
T-U2aD+C1qkaBX0ViWM/r2RxrsWfI=,Attacking jellyfish with compound bows and simple arrows +280~420.0 harm,???????????????+280~420.0??
T-+sRMKa0beXQ4lyjtdmLpc2yJg+U=,Attack jellyfish with a composite bow and bone arrows +500~650.0 harm,???????????????+500~650.0??
T-jmDaR8UQVc7kgPqKO2JPwAIxUYU=,Attack jellyfish with a composite bow and bone arrows +350~454.99999999999994 harm,???????????????+350~454.99999999999994??
T-1v8IBtMryAILVzI2c/jgaDQa2ZE=,Attacking jellyfish with compound bows and flint arrows +400~550.0 harm,???????????????+400~550.0??
T-AnptcHWuHDwJu3D5+ggFQG/7aAY=,Attacking jellyfish with compound bows and flint arrows +280~385.0 harm,???????????????+280~385.0??
T-Tzfag5SezY7+qUgVo5kCOuJ7/FU=,jellyfish death,????
T-nv5E7pSigdPvJRu0dsIL1y6nyBI=,leech,??
T-VdpSBR1DpResV+zSzPQgV0Xh7Go=,Disgusting!,???!
T-XaBAHPaByaYOq+GOPaPRFAk1ma4=,Caused by attacking a leech with a flint knife +50~150.0 harm,??????????+50~150.0??
T-mcknkwdrOuPxK35y1El7wAPoVxE=,Caused by attacking a leech with a flint knife +35~105.0 harm,??????????+35~105.0??
T-Ke6V1K8eKD3xp+7IfVxxSrVstdU=,Caused by attacking a leech with a scrap metal shovel +50~150.0 harm,???????????+50~150.0??
T-coX3cVILAUEu5LejWSwXR/Jf4cw=,Caused by attacking a leech with a scrap metal shovel +35~105.0 harm,???????????+35~105.0??
T-UrbLNZBFpIZGmnR1J6pm39pjzmU=,Caused by attacking leeches with a bone knife +155~250.0 harm,?????????+155~250.0??
T-m+vJsTKLGL49ggJzwHLgbH0eOeQ=,Caused by attacking leeches with a bone knife +108.5~175.0 harm,?????????+108.5~175.0??
T-u9DV2ArFlicEq41shjy2Mc7VFLA=,Attack a leech with a safety knife +25~50.0 harm,??????????+25~50.0??
T-Hg18C+yeiAVCvHOcg+AU9w0MRdA=,Attack a leech with a safety knife +17.5~35.0 harm,??????????+17.5~35.0??
T-Iy47iROrSDZ/pxtRsaZm07orGcU=,Caused by attacking leeches with boar tusks +25~50.0 harm,??????????+25~50.0??
T-IzjL/r7nkckKGA7DV7dihx1VOMo=,Caused by attacking leeches with boar tusks +17.5~35.0 harm,??????????+17.5~35.0??
T-r9tF/HlGKnC48HzgZNsdMI5cFzM=,Caused by attacking a leech with a sling +225~75.0 harm,??????????+225~75.0??
T-HUjQ4o7rfMzl6aPoOMvL439rzVQ=,Caused by attacking a leech with a sling +157.5~52.5 harm,??????????+157.5~52.5??
T-ts/LV5Th3ZCA0AFl+QDWK0KkrtM=,Attacking leeches with a torch causes +25~75.0 harm,?????????+25~75.0??
T-0dDE6++31n1aDo3g9rbQirj2PA4=,Attacking leeches with a torch causes +17.5~52.5 harm,?????????+17.5~52.5??
T-OXoxV5vbQuVFqFjEivKYm65grLg=,Attacking leeches with a torch (igniting them) causes +25~75.0 harm,???(??)??????+25~75.0??
T-vvO96NeqGM+iy5RCgkW65BubRCA=,Attacking leeches with a torch (igniting them) causes +17.5~52.5 harm,???(??)??????+17.5~52.5??
T-RP2+nvYIh6wJV8TlySycXET4Nc4=,Attack a leech with a stone ax +25~100.0 harm,?????????+25~100.0??
T-aaJdXAo2aVDa4Zzj5wiZmER+wAo=,Attack a leech with a stone ax +17.5~70.0 harm,?????????+17.5~70.0??
T-ns5cU+0W2np+ysmgKXgPML0kmV0=,Caused by attacking a leech with a blunt survival ax +25~100.0 harm,????????????+25~100.0??
T-ja8datgUBjZ40fNN6D03JWwZE+w=,Caused by attacking a leech with a blunt survival ax +17.5~70.0 harm,????????????+17.5~70.0??
T-rVwG8FX5ZLSufAks6m1iyg93QUU=,Caused by attacking leeches with a wooden shovel +25~100.0 harm,?????????+25~100.0??
T-BBBQ6c48ugMAq1iiEGLOacmUULk=,Caused by attacking leeches with a wooden shovel +17.5~70.0 harm,?????????+17.5~70.0??
T-MSuAESBsOS1MUnmqssiQiEKpWkc=,Attack a leech with a stone +25~100.0 harm,?????????+25~100.0??
T-f6LOtvXPQiCPVZElyzGZC5ejc70=,Attack a leech with a stone +17.5~70.0 harm,?????????+17.5~70.0??
T-C3zusPFN+24zqPitaFaJsxrfgGE=,Caused by attacking leeches with a copper shovel +50~125.0 harm,?????????+50~125.0??
T-vZSDbP9MO8NR1bVk/0lldV3pcJU=,Caused by attacking leeches with a copper shovel +35~87.5 harm,?????????+35~87.5??
T-64cc0wwr2i9/EASk7Xto5uZY97Q=,Caused by attacking a leech with a copper ax +50~150.0 harm,?????????+50~150.0??
T-Dk+8LZgl/klfiDN6fbFxGP4bMYk=,Caused by attacking a leech with a copper ax +35~105.0 harm,?????????+35~105.0??
T-g3lx1z2H/RgUE6XlDmi0kxIjS9A=,Caused by attacking a leech with a flint ax +50~150.0 harm,??????????+50~150.0??
T-5T6g0DbA53I9r52I/MV056G210E=,Caused by attacking a leech with a flint ax +35~105.0 harm,??????????+35~105.0??
T-e0qeYtMLa9uGyG7S2C4siTeG8d4=,Caused by attacking a leech with a scrap metal ax+150~250.0 harm,???????????+150~250.0??
T-iblEPaBDmYIthbeaSyOVVHqyQKQ=,Caused by attacking a leech with a scrap metal ax +105~175.0 harm,???????????+105~175.0??
T-Hbym5oRgcPOOssolp3h8L6wNUds=,Caused by attacking leeches with a survival ax +150~250.0 harm,??????????+150~250.0??
T-AdhPmI762CkfoGhqBIm0XWWaHMg=,Caused by attacking leeches with a survival ax +105~175.0 harm,??????????+105~175.0??
T-uvmJ4l8mPi27Cu8sWFElOo6YVfQ=,Caused by attacking leeches with a copper knife +450~550.0 harm,?????????+450~550.0??
T-tPq7+ZB++ej1rK5JCB1oSzsL40A=,Caused by attacking leeches with a copper knife +315~385.0 harm,?????????+315~385.0??
T-DQOr6wmb1Gd3MDJf0U2uJo3lUI4=,Caused by attacking a leech with Grandfather's knife +450~550.0 harm,???????????+450~550.0??
T-L4DIXSCqalaNqxS8PlL5Ikol8Tw=,Caused by attacking a leech with Grandfather's knife +315~385.0 harm,???????????+315~385.0??
T-CZkxvRz6HvMinHyEoJeqdN1dRN8=,Caused by attacking a leech with a scrap metal knife +250~350.0 harm,???????????+250~350.0??
T-7Dxshj5GRWueD9PPzdMsrLMytmA=,Caused by attacking a leech with a scrap metal knife +175~244.99999999999997 harm,???????????+175~244.99999999999997??
T-bKgJQlzmxt6aElHhmBgODO+W0x4=,Attack a leech with a harpoon +225~375.0 harm,?????????+225~375.0??
T-+Hq1jXa0SQ7sqa6JVN6EoZ5fIfg=,Attack a leech with a harpoon +157.5~262.5 harm,?????????+157.5~262.5??
T-WoRsjKqBMxwQ+4GswtxdqJdEU+0=,Caused by attacking leeches with a simple spear +125~325.0 harm,???????????+125~325.0??
T-/cH8KeYsDRCGnDg4FDvWbOeq23Y=,Caused by attacking leeches with a simple spear +87.5~227.49999999999997 harm,???????????+87.5~227.49999999999997??
T-iF80xjgb1CLl707sLDVVbaayJB0=,Caused by attacking a leech with a ritual dagger +75~150.0 harm,???????????+75~150.0??
T-TtTwxzwR3Dus/wfU5ocwVOModCA=,Caused by attacking a leech with a ritual dagger +52.5~105.0 harm,???????????+52.5~105.0??
T-5ABdfp7tZR7cSFp3O1oSgNeO8lU=,Caused by attacking a leech with a shark-tooth stick +75~150.0 harm,??????????+75~150.0??
T-F4xDPVFzOvK4N5fS+Jxg5aWEFyg=,Caused by attacking a leech with a shark-tooth stick +52.5~105.0 harm,??????????+52.5~105.0??
T-r7tvbBaGyiVkViRkRp70WUAPoSg=,Attacking a leech with a saber causes +250~315.0 harm,?????????+250~315.0??
T-6ADeiiVrGu82yFWd9/Y71fPh+zM=,Attacking a leech with a saber causes +175~220.5 harm,?????????+175~220.5??
T-x/XbyQVZtOliJoNn3wV158/C2Ac=,Caused by attacking a leech with an obsidian knife +75~150.0 harm,???????????+75~150.0??
T-9s9/rCxv5rUGsxdsekMDMGDCAOA=,Caused by attacking a leech with an obsidian knife +52.5~105.0 harm,???????????+52.5~105.0??
T-iiuU+1DBJNLBedT+FW7mOtfmZoc=,Caused by attacking a leech with a copper spear +600~800.0 harm,??????????+600~800.0??
T-Hd8K/C9OUBwOXEz58oSBjhO7hVo=,Caused by attacking a leech with a copper spear +420~560.0 harm,??????????+420~560.0??
T-/S85N4rm7W4yUNeecf0uEBHVX7A=,Caused by striking a leech with a flint spear +250~350.0 harm,???????????+250~350.0??
T-txwEXstM0BM5jv3YGcGadZN747w=,Caused by striking a leech with a flint spear +175~244.99999999999997 harm,???????????+175~244.99999999999997??
T-r+5VdTBdD7oN+YOYI6G+5ve3MeI=,Caused by attacking a leech with a scrap metal spear +350~500.0 harm,????????????+350~500.0??
T-cbIFjv0YCVITUuel6QNfXpIph48=,Caused by attacking a leech with a scrap metal spear +245~350.0 harm,????????????+245~350.0??
T-yAaeE7hk+ALcm4jk3PMubkYU7kI=,Caused by attacking leeches with darts +250~325.0 harm,?????????+250~325.0??
T-3VJ3tv2F8yAwEVpH21t92FVbSBw=,Caused by attacking leeches with darts+175~227.49999999999997 harm,?????????+175~227.49999999999997??
T-sMg5NFnPr6WmjSxhISN2X0HeyaI=,Attacking a leech with an obsidian spear causes +175~200.0 harm,????????????+175~200.0??
T-vb59gpLQ+8g10fDDezpmAOpnr08=,Attacking a leech with an obsidian spear causes +122.5~140.0 harm,????????????+122.5~140.0??
T-Cdbp6IJ90or4C43RIRuO2dr7eOI=,Attack a leech with a gun +350~500.0 harm,????????+350~500.0??
T-+0frQ99AZoo+0NKXUfpQ5jOu50o=,Attack a leech with a gun +245~350.0 harm,????????+245~350.0??
T-uu7qX9PabYtMv+evXL6wxGUyDsE=,Attack the leech with a slingshot +475~675.0 harm,?????????+475~675.0??
T-ux1iePr16Ae5s2viM50kTYEHz8M=,Attack the leech with a slingshot +332.5~472.499999999999994 harm,?????????+332.5~472.49999999999994??
T-iHk0D65qJEMTuiYj84fzgITA0f4=,Caused by attacking leeches with a launcher loaded with obsidian shells +950~1050.0 harm,??????????????????+950~1050.0??
T-mKyW+RPfNLtm6mEMCiyASUdgNHc=,Caused by attacking leeches with a launcher loaded with obsidian shells +665~735.0 harm,??????????????????+665~735.0??
T-hITF1dQVmLhHcAYYyWGefw//2xU=,Caused by attacking leeches with a launcher loaded with coconut shells +850~950.0 harm,?????????????????+850~950.0??
T-k7IK2ouUgYrIrvx2BVvos59cenY=,Caused by attacking leeches with a launcher loaded with coconut shells +595~665.0 harm,?????????????????+595~665.0??
T-UiQMUZAYU2neaFdaS69PafIuV64=,Caused by attacking leeches with a nail gun +800~800.0 harm,?????????+800~800.0??
T-0mePuAe4IrJBH1ZpKCKzcn8tBLM=,Caused by attacking leeches with a nail gun +560~560.0 harm,?????????+560~560.0??
T-AqapgshBVCSoE09C5IyUrzcyR4g=,Caused by attacking leeches with a stun gun +1200~1200.0 harm,??????????+1200~1200.0??
T-9oNJORwWwjghE5GXLLamdqzNBbM=,Caused by attacking leeches with a stun gun +840~840.0 harm,??????????+840~840.0??
T-O749+nLA7E1P6QwgDR+Jpe7LEe8=,Attacking a leech with a trident causes +800~800.0 harm,??????????+800~800.0??
T-es086ruh7Dq0Iiozt6MYmek6zwk=,Attacking a leech with a trident causes +560~560.0 harm,??????????+560~560.0??
T-1zpbAxWiiOjS60ky5ZF0Nog5Fvs=,Attacking a leech with a trident (charged) causes +1000~1200.0 harm,????(??)??????+1000~1200.0??
T-nnuzQRc1MtXlLYnnS56X20FEfc8=,Attacking a leech with a trident (charged) causes +700~840.0 harm,????(??)??????+700~840.0??
T-0O/ETUPi2ykTrHAido53idwxCEY=,Use simple bows and simple arrows to attack leeches. +300~450.0 harm,????????????????+300~450.0??
T-ajErfj7t9Ue7BXiHlxlMUCpXFIQ=,Use simple bows and simple arrows to attack leeches. +210~315.0 harm,????????????????+210~315.0??
T-8oyIfAOBu8bQFWBR4Yv9kloqFEc=,Use simple bows and bone arrows to attack leeches. +400~500.0 harm,????????????????+400~500.0??
T-NIpDKauuIf1RbkBCb/ilkkRhJsg=,Use simple bows and bone arrows to attack leeches. +280~350.0 harm,????????????????+280~350.0??
T-ZuUULl5sS/VzHL66X1iaWDR0OYU=,Attack leeches with a simple bow and flint arrows +300~400.0 harm,????????????????+300~400.0??
T-Tgm3F/LnfHCk7vvHkMp7PSaSWYg=,Attack leeches with a simple bow and flint arrows +210~280.0 harm,????????????????+210~280.0??
T-JiaPDuHeWERyzzyIQQo9unADrgg=,Attack leeches with compound bows and simple arrows +400~600.0 harm,???????????????+400~600.0??
T-0RQeKdn6skStKFtKwhLjzDrnzdI=,Attack leeches with compound bows and simple arrows +280~420.0harm,???????????????+280~420.0??
T-hhc3rwpqqCMoNO0tJRK2IF0FPjQ=,Attack leeches with compound bows and bone arrows +500~650.0 harm,???????????????+500~650.0??
T-jOZPVUuxFYjm3AE4wLH4VneRbbY=,Attack leeches with compound bows and bone arrows +350~454.99999999999994 harm,???????????????+350~454.99999999999994??
T-PhonYSdfLV4xAXZKuWhMZ97NYcc=,Attack leeches with compound bows and flint arrows +400~550.0 harm,???????????????+400~550.0??
T-MFVHHfad4T4RLrVnZrGCrnvJEHY=,Attack leeches with compound bows and flint arrows +280~385.0 harm,???????????????+280~385.0??
T-S/zkKlhoor2gINfEtgjGfrcFQaU=,leech death,????
T-8zQC8jvLW/XI1N75GW0LOhw1rcs=,shallow sea,??
T-mCYFrNyIxXi2gzhaFSAzbkPcb9w=,The endless ocean!,???????!
T-oV1ozkj/ORk0Fr9iAEC+hUx0CgQ=,Shallow sea shipwreck,????
T-otWhTlsqPlUZrEnfaLMi7kFJnbg=,Explore shipwrecks,????
T-s+GBrz5jJuoAf16o+A5lvBPkwHk=,Scarecrow at sea,?????
T-eCK3wDtM3THXUG9kD0zv/xbXw7c=,It will stop seagulls from eating your food. hope so.,???????????????????
T-5jxoK+mhK5np+Rv8jydQ1Z05+GU=,repair,??
T-5Vbc1DoG2wO5Cu6T4mTWzns33Yg=,tear down,??
T-E+eyG+tMp0zLOOitDzbaqimsJ3Q=,sea treasure spot,?????
T-XePfsgkjrDeu2Vk4r4bfOEgvtOo=,I want to fish out the treasure!,??????!
T-rAn1jtPMNHpTNMKe3YdgiVvpk9E=,Kraken,??
T-EbZpPfXy6sD+kEHu2omaEz8Anxs=,This is just the tip of the iceberg! ( Melee damage bonus ),????????!(???????)
T-kCi4XbeP8geejc8D1eexol3KZoE=,Attacking the Kraken with a flint knife causes +75~225.0 harm,??????????+75~225.0??
T-bdjx/Ly0Cvh/ejswLqANo4udvBg=,Attacking the Kraken with a flint knife causes +52.5~157.5 harm,??????????+52.5~157.5??
T-ficGBSkDf1KWBRFeqsAXeH5sK38=,Caused by attacking the Kraken with a scrap metal shovel +75~225.0 harm,???????????+75~225.0??
T-zl4ZytzRYRxCS6aVZFaF6h8Tbn0=,Caused by attacking the Kraken with a scrap metal shovel +52.5~157.5 harm,???????????+52.5~157.5??
T-LcPTpE+LvrwW6zsv1igjhZ+UcZY=,Attacking the sea monster with a bone knife causes+232.5~375.0 harm,?????????+232.5~375.0??
T-6R1uobPuHnRBMpoEZxeUO1P5XZE=,Attacking the sea monster with a bone knife causes +162.75~262.5 harm,?????????+162.75~262.5??
T-xs2YvtMMclY61bTNty+szG4t6wk=,Attacking the Kraken with a safety knife caused +37.5~75.0 harm,??????????+37.5~75.0??
T-P/6bk9zCvG2pK1q/TrMIK5Ua31M=,Attacking the Kraken with a safety knife caused +26.25~52.5 harm,??????????+26.25~52.5??
T-LVJYbZaFQaw5zISgvRpIa4Or3O8=,Attack the Kraken with a boar's tusk. +37.5~75.0 harm,??????????+37.5~75.0??
T-27WaXZ4Dc6x+Og2t4EPsAkCL/7M=,Attack the Kraken with a boar's tusk. +26.25~52.5 harm,??????????+26.25~52.5??
T-XTX7B+Mtej6fLsSDuIvDbCca/Ro=,Attacking the Kraken with a sling causes +337.5~112.5 harm,??????????+337.5~112.5??
T-mSm9jP+3gbIXPh5p1pPq2WH4CbE=,Attacking the Kraken with a sling causes +236.25~78.75 harm,??????????+236.25~78.75??
T-OxAOVdw7gozhYppkipkaUBEYTqs=,Attacking the Kraken with a torch causes +37.5~112.5 harm,?????????+37.5~112.5??
T-gUjQ7ni4HvDAMtUPBSfdOTIg6NE=,Attacking the Kraken with a torch causes +26.25~78.75 harm,?????????+26.25~78.75??
T-rXz+5g3dX6pN2j2U61mXuSJPTjw=,Attacking the Kraken with a torch (igniting it) causes +37.5~112.5 harm,???(??)??????+37.5~112.5??
T-r9SKxCcwtBiEpRRBQ+7OC8zHdC4=,Attacking the Kraken with a torch (igniting it) causes +26.25~78.75 harm,???(??)??????+26.25~78.75??
T-u7BPj7xk57FMCAX/DvZn8DqDf6w=,Attacking the Kraken with a stone ax causes +37.5~150.0 harm,?????????+37.5~150.0??
T-CJzvSQMRBCU+V4lQdn4vlbiCHoo=,Attacking the Kraken with a stone ax causes +26.25~105.0 harm,?????????+26.25~105.0??
T-UCWDfZcsqXYKfYaufPIMKV5sVSs=,Attacking the Kraken with a blunt survival ax causes +37.5~150.0 harm,????????????+37.5~150.0??
T-aKOaTcTBfaszMIRMSJ/M4ZKA8NE=,Attacking the Kraken with a blunt survival ax causes +26.25~105.0 harm,????????????+26.25~105.0??
T-U0kJiuH8cBEB/RfQg5p39z8f+10=,Attacking the Kraken with a wooden shovel causes +37.5~150.0 harm,?????????+37.5~150.0??
T-jboPIvus84BuOSPzXbAaMEfhn6Y=,Attacking the Kraken with a wooden shovel causes +26.25~105.0 harm,?????????+26.25~105.0??
T-gq4I3w6FupgGHu4He2uqmL3albU=,Attacking the Kraken with a stone causes +30~120.0 harm,?????????+30~120.0??
T-tOiT2FS8Rjx3XQzfVHNqrX9ELE8=,Attacking the Kraken with a stone causes +21~84.0 harm,?????????+21~84.0??
T-J6MlUCViqsNjCMMHxvh+Ulq8yrw=,Attack the Kraken with a copper shovel +75~187.5 harm,?????????+75~187.5??
T-gKMgMC19tEfmakkZ1xKH6P73gsU=,Attack the Kraken with a copper shovel +52.5~131.25 harm,?????????+52.5~131.25??
T-ORkmaQzDMbo2OjDSwJVnOjLZgSg=,Attacking the Kraken with a copper ax causes +75~225.0 harm,?????????+75~225.0??
T-D7NrHi5LMkGnSzr9LQOcnFGuhhE=,Attacking the Kraken with a copper ax causes +52.5~157.5 harm,?????????+52.5~157.5??
T-qB3X82ZMUe3wfVO4BAKuK7rgd+A=,Attacking the Kraken with a flint ax causes +75~225.0 harm,??????????+75~225.0??
T-l0ntsXDeXJhRyVPSJTRkoOjZ2DA=,Attacking the Kraken with a flint ax causes +52.5~157.5 harm,??????????+52.5~157.5??
T-/nDRK/DgKiK+7eHSCNj3veCRPSE=,Caused by attacking the Kraken with a scrap metal ax +225~375.0 harm,???????????+225~375.0??
T-r8luvgPdOr1gxsI3zXEgz+qHvl8=,Caused by attacking the Kraken with a scrap metal ax +157.5~262.5 harm,???????????+157.5~262.5??
T-y0ZjSIS8CmRcsiwKwkW/6DL1qT4=,Attacking the Kraken with a survival ax causes +225~375.0 harm,??????????+225~375.0??
T-UkNF5gaYOiFgIuakWZ9U68vCnFs=,Attacking the Kraken with a survival ax causes +157.5~262.5 harm,??????????+157.5~262.5??
T-oXs0ROsw/fTwaD9Jh08YyfsBLeE=,Attacking the Kraken with a copper knife causes +675~825.0 harm,?????????+675~825.0??
T-YW+46L0sCxCtKDupxMmmoAmjFDE=,Attacking the Kraken with a copper knife causes +472.5~577.5 harm,?????????+472.5~577.5??
T-rO94WZ/3UNvOJl/VwiJ6V0UbDfg=,Caused by attacking the Kraken with Grandfather's knife +675~825.0 harm,???????????+675~825.0??
T-lj7KtuxV8K7Hj7ZGos/Fu73rLFE=,Caused by attacking the Kraken with Grandfather's knife +472.5~577.5 harm,???????????+472.5~577.5??
T-4HpovdTqC8SY39Jnig/NbhjiJWg=,Caused by attacking the Kraken with a scrap metal knife +375~525.0 harm,???????????+375~525.0??
T-/vWcNY124+gcqKlrGImK6tuPzhQ=,Caused by attacking the Kraken with a scrap metal knife +262.5~367.5 harm,???????????+262.5~367.5??
T-VdCCM5ZkXsMY+utRs7yvugQLCFY=,Attacking the Kraken with a harpoon causes +337.5~562.5 harm,?????????+337.5~562.5??
T-M65WB4X6Pjpe2eb8RQRR+IbZMSI=,Attacking the Kraken with a harpoon causes +236.25~393.75 harm,?????????+236.25~393.75??
T-FIQdwMESzVphInWf0CSweWHJ8rM=,Attacking the Kraken with a simple spear causes +187.5~487.5 harm,???????????+187.5~487.5??
T-XJWXUB1W26L1zXViUPkWV45X36w=,Attacking the Kraken with a simple spear causes +131.25~341.25 harm,???????????+131.25~341.25??
T-izzcNjmFnrF2FyzEXTOdn8PpWqU=,Attacking the Kraken with a ritual dagger causes +112.5~225.0 harm,???????????+112.5~225.0??
T-oJtt3vBfVKNvINkAp6+V7Lxgv1s=,Attacking the Kraken with a ritual dagger causes +78.75~157.5 harm,???????????+78.75~157.5??
T-5hJcrlbhFNclMEh18IkTqdoYmyg=,Caused by attacking the Kraken with a shark-tooth stick +112.5~225.0 harm,??????????+112.5~225.0??
T-uL13UGXrFeNJz93J+2upvq2m7Jg=,Caused by attacking the Kraken with a shark-tooth stick +78.75~157.5 harm,??????????+78.75~157.5??
T-rkMGCFlN5Uf6XS1vqV17qvUIBLk=,Attacking the Kraken with a saber causes +375~472.5harm,?????????+375~472.5??
T-zQb9gSBFRddOhgZGFSO+mDa5jYM=,Attacking the Kraken with a saber causes +262.5~330.75 harm,?????????+262.5~330.75??
T-GaaGe3CBvCf0WK+k7kxGoEcnhok=,Attacking the Kraken with an obsidian knife causes +112.5~225.0 harm,???????????+112.5~225.0??
T-b+av7n/uqcHA3JlLLpuQ/FMkfqc=,Attacking the Kraken with an obsidian knife causes +78.75~157.5 harm,???????????+78.75~157.5??
T-oYAWhyrA2ZX3ZO/AUhkgmo2yICo=,Attacking the Kraken with a copper spear causes +900~1200.0 harm,??????????+900~1200.0??
T-lljEjpUYuMvUuJ11b570v8lDJKc=,Attacking the Kraken with a copper spear causes +630~840.0 harm,??????????+630~840.0??
T-vxsV8sZlg1zr4ep8A+SHT/ylbHQ=,Attacking the Kraken with a flint spear causes +375~525.0 harm,???????????+375~525.0??
T-kK08pumNV0m6Tco9A9nWcHJOFYU=,Attacking the Kraken with a flint spear causes +262.5~367.5 harm,???????????+262.5~367.5??
T-MCBPlJfboXr8sSQf5yE8BkTTCE4=,Caused by attacking the Kraken with a scrap metal spear +525~750.0 harm,????????????+525~750.0??
T-0FhVdiERHCrUQ27DrPJdhgB1oYs=,Caused by attacking the Kraken with a scrap metal spear +367.5~525.0 harm,????????????+367.5~525.0??
T-f7omEHJ9pd1lqCPOVMauZitQHlM=,Attack the Kraken with a harpoon +375~487.5 harm,?????????+375~487.5??
T-XHa6PlFl6FxBZG+90kdYyEwHQWM=,Attack the Kraken with a harpoon +262.5~341.25 harm,?????????+262.5~341.25??
T-eqyV8HfInWh8oPhbQ7HJPol9cxk=,Attacking the Kraken with an obsidian spear causes +210~240.0 harm,????????????+210~240.0??
T-OKXM12FWEnUXHZ3Y1aPCahL19Y0=,Attacking the Kraken with an obsidian spear causes +147~168.0 harm,????????????+147~168.0??
T-LkXLCXo6Vc63aW1LYGDW0axFL+k=,Attacking the Kraken with a gun causes +420~600.0 harm,????????+420~600.0??
T-DBzFahuPdU1RXz/vZxE3VCo/uRg=,Attacking the Kraken with a gun causes+294~420.0 harm,????????+294~420.0??
T-fRgHFBsb8xor+bjL/Cexd9gVIBs=,Attack the Kraken with a slingshot +570~810.0 harm,?????????+570~810.0??
T-pqzccZZu0Qu+1CfDTnPT+Ra59hA=,Attack the Kraken with a slingshot +399~567.0 harm,?????????+399~567.0??
T-YHgg3ytTtGNzwX+TF8ra4gnHFqE=,Attacking the Kraken with a launcher loaded with obsidian shells causes +1500~1740.0 harm,??????????????????+1500~1740.0??
T-a1Xptaw7j1v7EwRga9kkhgRan9o=,Attacking the Kraken with a launcher loaded with obsidian shells causes +1050~1218.0 harm,??????????????????+1050~1218.0??
T-NaKAmjPz5LfBgwo1eVZT4UZl35A=,Attack the Kraken with a launcher loaded with coconut shells. +1260~1500.0 harm,?????????????????+1260~1500.0??
T-RZBYcoUsctecXWiR1dsvUHNivXI=,Attack the Kraken with a launcher loaded with coconut shells. +882~1050.0 harm,?????????????????+882~1050.0??
